company_id,type,rule_id,text,confidence_pct
LTIM,pro,PRO-08,Consistent dividend yield above 2% backed by positive free cash flow,98
LTIM,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,68
LTIM,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,66
LTIM,pro,PRO-12,Growing asset base funded by internal accruals reflects self-sustaining growth,74
M&M,con,CON-02,Free cash flow negative for 3 consecutive years raises concern about cash generation quality,78
M&M,con,CON-05,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,78
M&M,con,CON-07,"Dividend payout ratio above 100% means the company is paying dividends from reserves, which is unsustainable",78
M&M,con,CON-11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,80
M&M,con,CON-12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,74
M&M,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,80
M&M,pro,PRO-10,Return on equity improving for 3 consecutive years shows strengthening business quality,78
M&M,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,97
MARUTI,con,CON-03,Operating margins declining for 3 consecutive years suggests pricing or cost pressure,74
MARUTI,con,CON-05,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,77
MARUTI,con,CON-08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,66
MARUTI,con,CON-09,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,72
MARUTI,con,CON-12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,68
MARUTI,pro,PRO-02,Strong free cash flow generation over 5 years signals healthy business fundamentals,98
MARUTI,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,67
MARUTI,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,98
MARUTI,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,72
MARUTI,pro,PRO-10,Return on equity improving for 3 consecutive years shows strengthening business quality,74
MARUTI,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,81
MARUTI,pro,PRO-12,Growing asset base funded by internal accruals reflects self-sustaining growth,74
MOTHERSON,con,CON-03,Operating margins declining for 3 consecutive years suggests pricing or cost pressure,67
MOTHERSON,con,CON-05,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,72
MOTHERSON,pro,PRO-01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,68
MOTHERSON,pro,PRO-02,Strong free cash flow generation over 5 years signals healthy business fundamentals,86
MOTHERSON,pro,PRO-04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,67
MOTHERSON,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,77
MOTHERSON,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,68
MOTHERSON,pro,PRO-08,Consistent dividend yield above 2% backed by positive free cash flow,90
MOTHERSON,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,74
MOTHERSON,pro,PRO-10,Return on equity improving for 3 consecutive years shows strengthening business quality,78
MOTHERSON,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,78
NAUKRI,con,CON-06,Interest coverage ratio below 1.5x indicates the company is at risk of not meeting its debt obligations,78
NAUKRI,con,CON-07,"Dividend payout ratio above 100% means the company is paying dividends from reserves, which is unsustainable",72
NAUKRI,con,CON-10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,94
NAUKRI,pro,PRO-02,Strong free cash flow generation over 5 years signals healthy business fundamentals,66
NAUKRI,pro,PRO-04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,81
NAUKRI,pro,PRO-05,Operating profit margin above 25% indicates strong pricing power and cost discipline,80
NAUKRI,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,78
NAUKRI,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,97
NAUKRI,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,78
NAUKRI,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,78
NAUKRI,pro,PRO-12,Growing asset base funded by internal accruals reflects self-sustaining growth,74
NESTLEIND,con,CON-07,"Dividend payout ratio above 100% means the company is paying dividends from reserves, which is unsustainable",74
NESTLEIND,con,CON-12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,67
NESTLEIND,pro,PRO-01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,98
NESTLEIND,pro,PRO-02,Strong free cash flow generation over 5 years signals healthy business fundamentals,98
NESTLEIND,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,72
NESTLEIND,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,98
NESTLEIND,pro,PRO-08,Consistent dividend yield above 2% backed by positive free cash flow,98
NESTLEIND,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,68
NESTLEIND,pro,PRO-10,Return on equity improving for 3 consecutive years shows strengthening business quality,78
NESTLEIND,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,69
NHPC,con,CON-03,Operating margins declining for 3 consecutive years suggests pricing or cost pressure,75
NHPC,con,CON-05,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,71
NHPC,con,CON-08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,81
NHPC,con,CON-10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,88
NHPC,con,CON-11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,98
NHPC,con,CON-12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,92
NHPC,pro,PRO-02,Strong free cash flow generation over 5 years signals healthy business fundamentals,98
NHPC,pro,PRO-05,Operating profit margin above 25% indicates strong pricing power and cost discipline,98
NHPC,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,79
NHPC,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,74
NHPC,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,90
NHPC,pro,PRO-12,Growing asset base funded by internal accruals reflects self-sustaining growth,74
NTPC,con,CON-02,Free cash flow negative for 3 consecutive years raises concern about cash generation quality,70
NTPC,con,CON-08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,73
NTPC,con,CON-10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,80
NTPC,con,CON-11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,87
NTPC,con,CON-12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,68
NTPC,pro,PRO-05,Operating profit margin above 25% indicates strong pricing power and cost discipline,81
ONGC,con,CON-05,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,78
ONGC,pro,PRO-02,Strong free cash flow generation over 5 years signals healthy business fundamentals,82
ONGC,pro,PRO-04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,70
ONGC,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,79
ONGC,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,86
PFC,con,CON-02,Free cash flow negative for 3 consecutive years raises concern about cash generation quality,70
PFC,con,CON-03,Operating margins declining for 3 consecutive years suggests pricing or cost pressure,78
PFC,con,CON-06,Interest coverage ratio below 1.5x indicates the company is at risk of not meeting its debt obligations,90
PFC,con,CON-08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,78
PFC,con,CON-10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,91
PFC,con,CON-11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,98
PFC,pro,PRO-01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,83
PFC,pro,PRO-04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,72
PFC,pro,PRO-05,Operating profit margin above 25% indicates strong pricing power and cost discipline,87
PFC,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,78
PFC,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,69
PFC,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,88
PIDILITIND,con,CON-13,Dividend yield of 1.01% remains below the 2% income-investor threshold,72
PIDILITIND,pro,PRO-01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,66
PIDILITIND,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,98
PIDILITIND,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,68
PIDILITIND,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,81
PIDILITIND,pro,PRO-12,Growing asset base funded by internal accruals reflects self-sustaining growth,92
PNB,con,CON-02,Free cash flow negative for 3 consecutive years raises concern about cash generation quality,66
PNB,con,CON-09,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,78
PNB,con,CON-12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,72
PNB,pro,PRO-01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,89
PNB,pro,PRO-04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,79
PNB,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,69
PNB,pro,PRO-10,Return on equity improving for 3 consecutive years shows strengthening business quality,78
PNB,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,78
POWERGRID,con,CON-02,Free cash flow negative for 3 consecutive years raises concern about cash generation quality,78
POWERGRID,con,CON-03,Operating margins declining for 3 consecutive years suggests pricing or cost pressure,78
POWERGRID,pro,PRO-02,Strong free cash flow generation over 5 years signals healthy business fundamentals,82
POWERGRID,pro,PRO-04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,67
POWERGRID,pro,PRO-05,Operating profit margin above 25% indicates strong pricing power and cost discipline,98
POWERGRID,pro,PRO-08,Consistent dividend yield above 2% backed by positive free cash flow,98
POWERGRID,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,68
POWERGRID,pro,PRO-10,Return on equity improving for 3 consecutive years shows strengthening business quality,72
POWERGRID,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,85
RECLTD,con,CON-02,Free cash flow negative for 3 consecutive years raises concern about cash generation quality,98
RECLTD,con,CON-03,Operating margins declining for 3 consecutive years suggests pricing or cost pressure,77
RECLTD,con,CON-06,Interest coverage ratio below 1.5x indicates the company is at risk of not meeting its debt obligations,67
RECLTD,con,CON-08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,78
RECLTD,con,CON-10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,79
RECLTD,con,CON-11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,98
RECLTD,pro,PRO-01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,67
RECLTD,pro,PRO-05,Operating profit margin above 25% indicates strong pricing power and cost discipline,98
RECLTD,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,66
RECLTD,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,84
RECLTD,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,91
RELIANCE,con,CON-05,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,78
RELIANCE,con,CON-08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,69
RELIANCE,con,CON-10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,80
RELIANCE,con,CON-12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,78
RELIANCE,pro,PRO-04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,68
RELIANCE,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,69
RELIANCE,pro,PRO-08,Consistent dividend yield above 2% backed by positive free cash flow,98
RELIANCE,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,66
RELIANCE,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,88
SBILIFE,con,CON-03,Operating margins declining for 3 consecutive years suggests pricing or cost pressure,70
SBILIFE,con,CON-10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,96
SBILIFE,pro,PRO-01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,66
SBILIFE,pro,PRO-03,Debt-free balance sheet provides financial flexibility and eliminates interest burden,94
SBILIFE,pro,PRO-04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,90
SBILIFE,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,94
SBIN,con,CON-13,Dividend yield of 0.42% remains below the 2% income-investor threshold,75
SBIN,pro,PRO-14,Revenue base of 439189.0 Cr in the latest year provides scale and diversification advantages,78
SHREECEM,con,CON-15,P/E of 25.9x at or below the Nifty 100 median of 46.2x implies market scepticism on earnings durability,71
SHREECEM,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,88
SHREECEM,pro,PRO-08,Consistent dividend yield above 2% backed by positive free cash flow,98
SHREECEM,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,80
SHREECEM,pro,PRO-12,Growing asset base funded by internal accruals reflects self-sustaining growth,74
SHRIRAMFIN,con,CON-02,Free cash flow negative for 3 consecutive years raises concern about cash generation quality,98
SHRIRAMFIN,con,CON-03,Operating margins declining for 3 consecutive years suggests pricing or cost pressure,73
SHRIRAMFIN,con,CON-06,Interest coverage ratio below 1.5x indicates the company is at risk of not meeting its debt obligations,89
SHRIRAMFIN,con,CON-10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,90
SHRIRAMFIN,con,CON-11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,98
SHRIRAMFIN,pro,PRO-04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,83
SHRIRAMFIN,pro,PRO-05,Operating profit margin above 25% indicates strong pricing power and cost discipline,81
SHRIRAMFIN,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,81
SHRIRAMFIN,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,70
SHRIRAMFIN,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,88
SIEMENS,con,CON-05,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,73
SIEMENS,con,CON-12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,68
SIEMENS,pro,PRO-02,Strong free cash flow generation over 5 years signals healthy business fundamentals,66
SIEMENS,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,70
SIEMENS,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,98
SIEMENS,pro,PRO-08,Consistent dividend yield above 2% backed by positive free cash flow,98
SIEMENS,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,84
SIEMENS,pro,PRO-10,Return on equity improving for 3 consecutive years shows strengthening business quality,92
SIEMENS,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,95
SUNPHARMA,con,CON-12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,68
SUNPHARMA,pro,PRO-01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,67
SUNPHARMA,pro,PRO-02,Strong free cash flow generation over 5 years signals healthy business fundamentals,78
SUNPHARMA,pro,PRO-04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,69
SUNPHARMA,pro,PRO-05,Operating profit margin above 25% indicates strong pricing power and cost discipline,79
SUNPHARMA,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,83
SUNPHARMA,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,98
SUNPHARMA,pro,PRO-08,Consistent dividend yield above 2% backed by positive free cash flow,98
SUNPHARMA,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,97
SUNPHARMA,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,98
SUNPHARMA,pro,PRO-12,Growing asset base funded by internal accruals reflects self-sustaining growth,92
TATACONSUM,con,CON-10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,78
TATACONSUM,con,CON-12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,69
TATACONSUM,pro,PRO-02,Strong free cash flow generation over 5 years signals healthy business fundamentals,98
TATACONSUM,pro,PRO-04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,79
TATACONSUM,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,80
TATACONSUM,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,93
TATACONSUM,pro,PRO-10,Return on equity improving for 3 consecutive years shows strengthening business quality,72
TATACONSUM,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,89
TATAMOTORS,con,CON-02,Free cash flow negative for 3 consecutive years raises concern about cash generation quality,70
TATAMOTORS,con,CON-03,Operating margins declining for 3 consecutive years suggests pricing or cost pressure,71
TATAMOTORS,con,CON-05,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,76
TATAMOTORS,con,CON-06,Interest coverage ratio below 1.5x indicates the company is at risk of not meeting its debt obligations,78
TATAMOTORS,con,CON-08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,78
TATAMOTORS,con,CON-12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,70
TATAMOTORS,pro,PRO-01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,67
TATAMOTORS,pro,PRO-08,Consistent dividend yield above 2% backed by positive free cash flow,98
TATAMOTORS,pro,PRO-12,Growing asset base funded by internal accruals reflects self-sustaining growth,92
TATAPOWER,con,CON-03,Operating margins declining for 3 consecutive years suggests pricing or cost pressure,77
TATAPOWER,con,CON-05,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,71
TATAPOWER,con,CON-07,"Dividend payout ratio above 100% means the company is paying dividends from reserves, which is unsustainable",78
TATAPOWER,con,CON-10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,82
TATAPOWER,con,CON-11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,85
TATAPOWER,con,CON-12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,73
TATAPOWER,pro,PRO-02,Strong free cash flow generation over 5 years signals healthy business fundamentals,66
TATAPOWER,pro,PRO-04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,79
TATAPOWER,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,68
TATAPOWER,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,78
TATAPOWER,pro,PRO-10,Return on equity improving for 3 consecutive years shows strengthening business quality,78
TATAPOWER,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,72
TATASTEEL,con,CON-04,Company reported a net loss in the most recent financial year,80
TATASTEEL,con,CON-05,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,70
TATASTEEL,con,CON-06,Interest coverage ratio below 1.5x indicates the company is at risk of not meeting its debt obligations,67
TATASTEEL,con,CON-10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,84
TATASTEEL,con,CON-11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,86
TATASTEEL,con,CON-12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,78
TATASTEEL,pro,PRO-02,Strong free cash flow generation over 5 years signals healthy business fundamentals,78
TATASTEEL,pro,PRO-04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,67
TATASTEEL,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,66
TATASTEEL,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,67
TATASTEEL,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,74
TATASTEEL,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,78
TCS,con,CON-13,Dividend yield of 1.62% remains below the 2% income-investor threshold,68
TCS,pro,PRO-01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,98
TCS,pro,PRO-02,Strong free cash flow generation over 5 years signals healthy business fundamentals,98
TCS,pro,PRO-05,Operating profit margin above 25% indicates strong pricing power and cost discipline,79
TCS,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,98
TCS,pro,PRO-10,Return on equity improving for 3 consecutive years shows strengthening business quality,98
TCS,pro,PRO-12,Growing asset base funded by internal accruals reflects self-sustaining growth,74
TECHM,con,CON-03,Operating margins declining for 3 consecutive years suggests pricing or cost pressure,75
TECHM,con,CON-07,"Dividend payout ratio above 100% means the company is paying dividends from reserves, which is unsustainable",88
TECHM,con,CON-08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,67
TECHM,con,CON-10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,80
TECHM,pro,PRO-01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,66
TECHM,pro,PRO-02,Strong free cash flow generation over 5 years signals healthy business fundamentals,98
TECHM,pro,PRO-04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,78
TECHM,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,68
TECHM,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,82
TECHM,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,73
TECHM,pro,PRO-12,Growing asset base funded by internal accruals reflects self-sustaining growth,74
TITAN,con,CON-08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,96
TITAN,con,CON-11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,82
TITAN,pro,PRO-01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,82
TITAN,pro,PRO-02,Strong free cash flow generation over 5 years signals healthy business fundamentals,66
TITAN,pro,PRO-04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,86
TITAN,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,78
TITAN,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,70
TITAN,pro,PRO-08,Consistent dividend yield above 2% backed by positive free cash flow,98
TITAN,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,84
TITAN,pro,PRO-10,Return on equity improving for 3 consecutive years shows strengthening business quality,98
TITAN,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,71
TORNTPHARM,con,CON-07,"Dividend payout ratio above 100% means the company is paying dividends from reserves, which is unsustainable",67
TORNTPHARM,con,CON-09,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75
TORNTPHARM,con,CON-12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,69
TORNTPHARM,pro,PRO-01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,67
TORNTPHARM,pro,PRO-02,Strong free cash flow generation over 5 years signals healthy business fundamentals,82
TORNTPHARM,pro,PRO-05,Operating profit margin above 25% indicates strong pricing power and cost discipline,83
TORNTPHARM,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,89
TORNTPHARM,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,69
TORNTPHARM,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,98
TORNTPHARM,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,98
TRENT,con,CON-02,Free cash flow negative for 3 consecutive years raises concern about cash generation quality,66
TRENT,con,CON-05,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,78
TRENT,con,CON-06,Interest coverage ratio below 1.5x indicates the company is at risk of not meeting its debt obligations,68
TRENT,con,CON-12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,72
TRENT,pro,PRO-04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,98
TRENT,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,98
TRENT,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,68
TRENT,pro,PRO-08,Consistent dividend yield above 2% backed by positive free cash flow,98
TRENT,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,98
TRENT,pro,PRO-10,Return on equity improving for 3 consecutive years shows strengthening business quality,98
TRENT,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,98
TRENT,pro,PRO-12,Growing asset base funded by internal accruals reflects self-sustaining growth,74
TVSMOTOR,con,CON-01,Debt-to-equity ratio of 3.83 is elevated for a non-financial company and warrants monitoring,90
TVSMOTOR,con,CON-02,Free cash flow negative for 3 consecutive years raises concern about cash generation quality,78
TVSMOTOR,con,CON-08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,78
TVSMOTOR,pro,PRO-01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,68
TVSMOTOR,pro,PRO-04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,69
TVSMOTOR,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,73
TVSMOTOR,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,70
TVSMOTOR,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,84
TVSMOTOR,pro,PRO-10,Return on equity improving for 3 consecutive years shows strengthening business quality,98
TVSMOTOR,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,89
